venue,station_time,temperature,temperature_max,temperature_min,humidity,pressure,wind_direction,wind_speed,gust_speed,rain_10min,rain_today,soil_water,soil_loss_today,sunshine_hour,captured_at,sectional
ST,15:42,30.2,31.4,25.8,73,1011.6,S72E,7,10,0,6.2,9.6,2.3,6.63,2026-09-23T07:45:05.93051+00:00,"[{""gust"":6,""speed"":3,""location"":""A"",""direction"":""S72E""},{""gust"":4,""speed"":4,""location"":""B"",""direction"":""N52E""},{""gust"":5,""speed"":3,""location"":""C"",""direction"":""S74E""},{""gust"":7,""speed"":5,""location"":""D"",""direction"":""S9W""}]"
HV,15:42,30.7,32.3,26.8,69.2,1011.3,N51E,2,11,0,0,19.5,2.8,7.48,2026-09-23T07:45:05.93051+00:00,"[{""gust"":3,""speed"":2,""location"":""A"",""direction"":""S61W""},{""gust"":7,""speed"":6,""location"":""B"",""direction"":""S40W""},{""gust"":8,""speed"":6,""location"":""C"",""direction"":""N43E""},{""gust"":7,""speed"":5,""location"":""D"",""direction"":""S67W""}]"
HV,15:47,30.7,32.3,26.8,68.6,1011.2,S88W,4,6,0,0,19.5,2.8,7.56,2026-09-23T07:50:07.196923+00:00,"[{""gust"":4,""speed"":3,""location"":""A"",""direction"":""N59W""},{""gust"":7,""speed"":5,""location"":""B"",""direction"":""S30W""},{""gust"":8,""speed"":6,""location"":""C"",""direction"":""S82E""},{""gust"":3,""speed"":2,""location"":""D"",""direction"":""N45W""}]"
ST,15:47,30.1,31.4,25.8,72.8,1011.5,S64E,8,10,0,6.2,9.5,2.3,6.71,2026-09-23T07:50:07.196923+00:00,"[{""gust"":6,""speed"":5,""location"":""A"",""direction"":""N53E""},{""gust"":8,""speed"":7,""location"":""B"",""direction"":""N8E""},{""gust"":5,""speed"":4,""location"":""C"",""direction"":""N23E""},{""gust"":8,""speed"":6,""location"":""D"",""direction"":""S89E""}]"
HV,15:52,30.4,32.3,26.8,65.8,1011.2,S37W,3,6,0,0,19.5,2.8,7.65,2026-09-23T07:55:05.719889+00:00,"[{""gust"":16,""speed"":10,""location"":""A"",""direction"":""S6W""},{""gust"":9,""speed"":6,""location"":""B"",""direction"":""S34W""},{""gust"":2,""speed"":1,""location"":""C"",""direction"":""N71E""},{""gust"":14,""speed"":10,""location"":""D"",""direction"":""S33E""}]"
ST,15:52,30,31.4,25.8,74.8,1011.5,S71E,9,11,0,6.2,9.5,2.3,6.8,2026-09-23T07:55:05.719889+00:00,"[{""gust"":6,""speed"":5,""location"":""A"",""direction"":""N77E""},{""gust"":11,""speed"":9,""location"":""B"",""direction"":""N51E""},{""gust"":12,""speed"":11,""location"":""C"",""direction"":""S79E""},{""gust"":7,""speed"":4,""location"":""D"",""direction"":""S62E""}]"
ST,15:58,30.3,31.4,25.8,74.1,1011.5,S80E,7,11,0,6.2,9.5,2.3,6.9,2026-09-23T08:00:08.876767+00:00,"[{""gust"":7,""speed"":5,""location"":""A"",""direction"":""S79E""},{""gust"":10,""speed"":7,""location"":""B"",""direction"":""N86E""},{""gust"":11,""speed"":10,""location"":""C"",""direction"":""S73E""},{""gust"":4,""speed"":3,""location"":""D"",""direction"":""N89E""}]"
HV,15:58,31.1,32.3,26.8,65.6,1011.2,S66W,2,6,0,0,19.5,2.8,7.75,2026-09-23T08:00:08.876767+00:00,"[{""gust"":8,""speed"":6,""location"":""A"",""direction"":""S4W""},{""gust"":5,""speed"":4,""location"":""B"",""direction"":""N35E""},{""gust"":7,""speed"":5,""location"":""C"",""direction"":""S38W""},{""gust"":5,""speed"":3,""location"":""D"",""direction"":""S7W""}]"
ST,16:02,30.2,31.4,25.8,73.3,1011.5,S75E,9,13,0,6.2,9.5,2.3,6.96,2026-09-23T08:05:05.14342+00:00,"[{""gust"":9,""speed"":7,""location"":""A"",""direction"":""N69E""},{""gust"":10,""speed"":8,""location"":""B"",""direction"":""S83E""},{""gust"":11,""speed"":9,""location"":""C"",""direction"":""N87E""},{""gust"":9,""speed"":7,""location"":""D"",""direction"":""S82E""}]"
HV,16:02,30.3,32.3,26.8,69,1011.2,S16E,5,11,0,0,19.5,3,7.81,2026-09-23T08:05:05.14342+00:00,"[{""gust"":9,""speed"":7,""location"":""A"",""direction"":""S24W""},{""gust"":5,""speed"":4,""location"":""B"",""direction"":""N26E""},{""gust"":9,""speed"":6,""location"":""C"",""direction"":""S5W""},{""gust"":3,""speed"":2,""location"":""D"",""direction"":""S38E""}]"
ST,16:07,30.3,31.4,25.8,67.7,1011.6,S82E,7,13,0,6.2,9.5,2.5,7.05,2026-09-23T08:10:07.840415+00:00,"[{""gust"":8,""speed"":7,""location"":""A"",""direction"":""N69E""},{""gust"":8,""speed"":7,""location"":""B"",""direction"":""N42E""},{""gust"":9,""speed"":7,""location"":""C"",""direction"":""N69E""},{""gust"":12,""speed"":9,""location"":""D"",""direction"":""S87E""}]"
HV,16:07,30.6,32.3,26.8,68.8,1011.1,S57E,7,11,0,0,19.5,3,7.9,2026-09-23T08:10:07.840415+00:00,"[{""gust"":10,""speed"":9,""location"":""A"",""direction"":""S73W""},{""gust"":7,""speed"":6,""location"":""B"",""direction"":""S30W""},{""gust"":2,""speed"":0,""location"":""C"",""direction"":""S68W""},{""gust"":6,""speed"":5,""location"":""D"",""direction"":""S83W""}]"
ST,16:12,30.2,31.4,25.8,68.8,1011.6,S64E,9,13,0,6.2,9.5,2.5,7.13,2026-09-23T08:15:05.888012+00:00,"[{""gust"":7,""speed"":5,""location"":""A"",""direction"":""N56E""},{""gust"":11,""speed"":8,""location"":""B"",""direction"":""N68E""},{""gust"":11,""speed"":8,""location"":""C"",""direction"":""N77E""},{""gust"":12,""speed"":10,""location"":""D"",""direction"":""S88E""}]"
HV,16:12,30.9,32.3,26.8,67.2,1011.1,S24W,4,7,0,0,19.5,3,7.98,2026-09-23T08:15:05.888012+00:00,"[{""gust"":11,""speed"":10,""location"":""A"",""direction"":""S5W""},{""gust"":2,""speed"":1,""location"":""B"",""direction"":""N42W""},{""gust"":2,""speed"":1,""location"":""C"",""direction"":""N87W""},{""gust"":2,""speed"":2,""location"":""D"",""direction"":""N28W""}]"
HV,16:17,31.3,32.3,26.8,66,1011.2,S45W,1,7,0,0,19.5,3,8.06,2026-09-23T08:20:09.602103+00:00,"[{""gust"":9,""speed"":7,""location"":""A"",""direction"":""N68W""},{""gust"":7,""speed"":5,""location"":""B"",""direction"":""S42W""},{""gust"":10,""speed"":7,""location"":""C"",""direction"":""S5W""},{""gust"":2,""speed"":1,""location"":""D"",""direction"":""N20E""}]"
ST,16:17,30.2,31.4,25.8,71,1011.6,S79E,8,10,0,6.2,9.5,2.5,7.21,2026-09-23T08:20:09.602103+00:00,"[{""gust"":15,""speed"":11,""location"":""A"",""direction"":""N64E""},{""gust"":4,""speed"":3,""location"":""B"",""direction"":""N25W""},{""gust"":6,""speed"":4,""location"":""C"",""direction"":""S71E""},{""gust"":10,""speed"":7,""location"":""D"",""direction"":""N72E""}]"
HV,16:22,31.4,32.3,26.8,59.2,1011.2,S58W,2,4,0,0,19.5,3,8.15,2026-09-23T08:25:04.049513+00:00,"[{""gust"":5,""speed"":4,""location"":""A"",""direction"":""S26E""},{""gust"":3,""speed"":2,""location"":""B"",""direction"":""N50W""},{""gust"":10,""speed"":8,""location"":""C"",""direction"":""S36W""},{""gust"":7,""speed"":4,""location"":""D"",""direction"":""S""}]"
ST,16:22,30.1,31.4,25.8,71,1011.6,S82E,10,15,0,6.2,9.5,2.5,7.3,2026-09-23T08:25:04.049513+00:00,"[{""gust"":11,""speed"":9,""location"":""A"",""direction"":""N51E""},{""gust"":7,""speed"":6,""location"":""B"",""direction"":""N32E""},{""gust"":5,""speed"":4,""location"":""C"",""direction"":""N59E""},{""gust"":8,""speed"":8,""location"":""D"",""direction"":""N82E""}]"
HV,16:27,31.3,32.3,26.8,60.1,1011.1,S9E,3,7,0,0,19.5,3.3,8.23,2026-09-23T08:30:06.545473+00:00,"[{""gust"":2,""speed"":1,""location"":""A"",""direction"":""N48W""},{""gust"":7,""speed"":6,""location"":""B"",""direction"":""S25W""},{""gust"":4,""speed"":3,""location"":""C"",""direction"":""S28E""},{""gust"":5,""speed"":3,""location"":""D"",""direction"":""N58E""}]"
ST,16:27,30,31.4,25.8,70.7,1011.6,S77E,8,12,0,6.2,9.5,2.5,7.38,2026-09-23T08:30:06.545473+00:00,"[{""gust"":7,""speed"":6,""location"":""A"",""direction"":""N84E""},{""gust"":12,""speed"":6,""location"":""B"",""direction"":""N11E""},{""gust"":10,""speed"":8,""location"":""C"",""direction"":""N47E""},{""gust"":14,""speed"":12,""location"":""D"",""direction"":""N76E""}]"
ST,16:32,29.9,31.4,25.8,70.9,1011.6,S79E,8,12,0,6.2,9.5,2.5,7.46,2026-09-23T08:35:07.61315+00:00,"[{""gust"":7,""speed"":5,""location"":""A"",""direction"":""N31E""},{""gust"":9,""speed"":4,""location"":""B"",""direction"":""N9E""},{""gust"":11,""speed"":9,""location"":""C"",""direction"":""N41E""},{""gust"":9,""speed"":8,""location"":""D"",""direction"":""S83E""}]"
HV,16:32,31.4,32.3,26.8,59.7,1011.2,S18E,4,8,0,0,19.5,3.3,8.31,2026-09-23T08:35:07.61315+00:00,"[{""gust"":7,""speed"":5,""location"":""A"",""direction"":""N89W""},{""gust"":4,""speed"":2,""location"":""B"",""direction"":""N37W""},{""gust"":5,""speed"":4,""location"":""C"",""direction"":""S58E""},{""gust"":6,""speed"":5,""location"":""D"",""direction"":""N5E""}]"
ST,16:37,29.9,31.4,25.8,70.6,1011.5,S76E,10,16,0,6.2,9.5,2.8,7.55,2026-09-23T08:40:06.918693+00:00,"[{""gust"":10,""speed"":8,""location"":""A"",""direction"":""N43E""},{""gust"":8,""speed"":6,""location"":""B"",""direction"":""N4W""},{""gust"":12,""speed"":9,""location"":""C"",""direction"":""N77E""},{""gust"":10,""speed"":8,""location"":""D"",""direction"":""N84E""}]"
HV,16:37,31.3,32.3,26.8,59.9,1011.2,W,1,6,0,0,19.5,3.3,8.4,2026-09-23T08:40:06.918693+00:00,"[{""gust"":6,""speed"":5,""location"":""A"",""direction"":""S51W""},{""gust"":5,""speed"":3,""location"":""B"",""direction"":""S1E""},{""gust"":4,""speed"":2,""location"":""C"",""direction"":""S68W""},{""gust"":3,""speed"":2,""location"":""D"",""direction"":""S2E""}]"
ST,16:42,29.8,31.4,25.8,72.5,1011.4,S63E,8,11,0,6.2,9.4,2.8,7.63,2026-09-23T08:45:04.171011+00:00,"[{""gust"":10,""speed"":5,""location"":""A"",""direction"":""S59E""},{""gust"":8,""speed"":7,""location"":""B"",""direction"":""N14E""},{""gust"":4,""speed"":3,""location"":""C"",""direction"":""N74E""},{""gust"":8,""speed"":6,""location"":""D"",""direction"":""N63E""}]"
HV,16:42,31.1,32.3,26.8,61.4,1011.2,S,2,6,0,0,19.5,3.3,8.48,2026-09-23T08:45:04.171011+00:00,"[{""gust"":14,""speed"":11,""location"":""A"",""direction"":""S5E""},{""gust"":4,""speed"":3,""location"":""B"",""direction"":""S77W""},{""gust"":7,""speed"":5,""location"":""C"",""direction"":""S89W""},{""gust"":2,""speed"":0,""location"":""D"",""direction"":""N70E""}]"
ST,16:47,30,31.4,25.8,73.1,1011.5,N48E,4,7,0,6.2,9.4,2.8,7.71,2026-09-23T08:50:03.836962+00:00,"[{""gust"":9,""speed"":6,""location"":""A"",""direction"":""N48E""},{""gust"":13,""speed"":12,""location"":""B"",""direction"":""N43E""},{""gust"":8,""speed"":8,""location"":""C"",""direction"":""N61E""},{""gust"":8,""speed"":7,""location"":""D"",""direction"":""N82E""}]"
HV,16:47,31.3,32.3,26.8,62.7,1011.1,S67W,5,7,0,0,19.5,3.3,8.56,2026-09-23T08:50:03.836962+00:00,"[{""gust"":8,""speed"":5,""location"":""A"",""direction"":""S85W""},{""gust"":2,""speed"":1,""location"":""B"",""direction"":""N54W""},{""gust"":8,""speed"":6,""location"":""C"",""direction"":""N68W""},{""gust"":8,""speed"":6,""location"":""D"",""direction"":""N33W""}]"
HV,16:53,31.5,32.3,26.8,61.6,1011.1,N72W,5,8,0,0,19.5,3.3,8.66,2026-09-23T08:55:07.690369+00:00,"[{""gust"":2,""speed"":1,""location"":""A"",""direction"":""N52W""},{""gust"":2,""speed"":2,""location"":""B"",""direction"":""N73W""},{""gust"":5,""speed"":3,""location"":""C"",""direction"":""N58W""},{""gust"":4,""speed"":3,""location"":""D"",""direction"":""S82E""}]"
ST,16:52,29.8,31.4,25.8,71.7,1011.5,S26E,4,8,0,6.2,9.5,2.8,7.79,2026-09-23T08:55:07.690369+00:00,"[{""gust"":3,""speed"":1,""location"":""A"",""direction"":""S65E""},{""gust"":5,""speed"":4,""location"":""B"",""direction"":""N20W""},{""gust"":3,""speed"":2,""location"":""C"",""direction"":""S29E""},{""gust"":4,""speed"":4,""location"":""D"",""direction"":""N61E""}]"
HV,16:57,31.2,32.3,26.8,63.4,1011.1,N88W,2,6,0,0,19.5,3.6,8.73,2026-09-23T09:00:07.716959+00:00,"[{""gust"":8,""speed"":6,""location"":""A"",""direction"":""S61W""},{""gust"":6,""speed"":6,""location"":""B"",""direction"":""S32W""},{""gust"":5,""speed"":4,""location"":""C"",""direction"":""S88W""},{""gust"":7,""speed"":5,""location"":""D"",""direction"":""N21W""}]"
ST,16:57,29.7,31.4,25.8,73.4,1011.5,S73E,9,13,0,6.2,9.5,2.8,7.88,2026-09-23T09:00:07.716959+00:00,"[{""gust"":8,""speed"":5,""location"":""A"",""direction"":""S88E""},{""gust"":13,""speed"":11,""location"":""B"",""direction"":""N40E""},{""gust"":8,""speed"":6,""location"":""C"",""direction"":""S88E""},{""gust"":9,""speed"":8,""location"":""D"",""direction"":""N65E""}]"
ST,17:02,29.6,31.4,25.8,74.8,1011.4,S41E,5,8,0,6.2,9.4,2.8,7.96,2026-09-23T09:05:05.5165+00:00,"[{""gust"":8,""speed"":4,""location"":""A"",""direction"":""S54E""},{""gust"":11,""speed"":10,""location"":""B"",""direction"":""N39E""},{""gust"":14,""speed"":12,""location"":""C"",""direction"":""N77E""},{""gust"":8,""speed"":6,""location"":""D"",""direction"":""S69E""}]"
HV,17:02,31,32.3,26.8,65.1,1011.1,N11W,2,5,0,0,19.5,3.6,8.81,2026-09-23T09:05:05.5165+00:00,"[{""gust"":7,""speed"":3,""location"":""A"",""direction"":""N16W""},{""gust"":5,""speed"":3,""location"":""B"",""direction"":""N58E""},{""gust"":5,""speed"":3,""location"":""C"",""direction"":""S70W""},{""gust"":6,""speed"":4,""location"":""D"",""direction"":""N11W""}]"
ST,17:07,29.5,31.4,25.8,75.7,1011.5,S77E,8,12,0,6.2,9.4,2.8,8.04,2026-09-23T09:10:04.415631+00:00,"[{""gust"":10,""speed"":7,""location"":""A"",""direction"":""N74E""},{""gust"":7,""speed"":6,""location"":""B"",""direction"":""N79E""},{""gust"":10,""speed"":8,""location"":""C"",""direction"":""N48E""},{""gust"":11,""speed"":9,""location"":""D"",""direction"":""N75E""}]"
HV,17:07,31,32.3,26.8,65.9,1011.2,S72W,4,6,0,0,19.5,3.6,8.9,2026-09-23T09:10:04.415631+00:00,"[{""gust"":7,""speed"":5,""location"":""A"",""direction"":""N21W""},{""gust"":2,""speed"":2,""location"":""B"",""direction"":""S7W""},{""gust"":2,""speed"":2,""location"":""C"",""direction"":""N12E""},{""gust"":3,""speed"":1,""location"":""D"",""direction"":""N88W""}]"
HV,17:12,30.1,32.3,26.8,69.2,1011.1,S53W,6,7,0,0,19.5,3.6,8.91,2026-09-23T09:15:07.495703+00:00,"[{""gust"":7,""speed"":5,""location"":""A"",""direction"":""S41W""},{""gust"":4,""speed"":3,""location"":""B"",""direction"":""N35W""},{""gust"":8,""speed"":6,""location"":""C"",""direction"":""S81W""},{""gust"":5,""speed"":3,""location"":""D"",""direction"":""S60E""}]"
ST,17:12,29.3,31.4,25.8,76.1,1011.6,S88E,10,14,0,6.2,9.4,3,8.12,2026-09-23T09:15:07.495703+00:00,"[{""gust"":10,""speed"":8,""location"":""A"",""direction"":""N52E""},{""gust"":10,""speed"":8,""location"":""B"",""direction"":""N36E""},{""gust"":4,""speed"":4,""location"":""C"",""direction"":""S23E""},{""gust"":9,""speed"":7,""location"":""D"",""direction"":""N78E""}]"
ST,17:17,29.2,31.4,25.8,76.7,1011.5,S85E,8,14,0,6.2,9.4,3,8.21,2026-09-23T09:20:04.563014+00:00,"[{""gust"":12,""speed"":10,""location"":""A"",""direction"":""N58E""},{""gust"":4,""speed"":3,""location"":""B"",""direction"":""N22E""},{""gust"":7,""speed"":5,""location"":""C"",""direction"":""N73E""},{""gust"":11,""speed"":9,""location"":""D"",""direction"":""N69E""}]"
HV,17:17,30.2,32.3,26.8,70.1,1011.2,N48W,2,5,0,0,19.5,3.6,8.91,2026-09-23T09:20:04.563014+00:00,"[{""gust"":7,""speed"":6,""location"":""A"",""direction"":""N53W""},{""gust"":4,""speed"":3,""location"":""B"",""direction"":""N51W""},{""gust"":5,""speed"":5,""location"":""C"",""direction"":""N71W""},{""gust"":6,""speed"":3,""location"":""D"",""direction"":""S83E""}]"
ST,17:22,29,31.4,25.8,77.5,1011.5,S71E,8,13,0,6.2,9.4,3,8.29,2026-09-23T09:25:05.527994+00:00,"[{""gust"":12,""speed"":8,""location"":""A"",""direction"":""N70E""},{""gust"":3,""speed"":2,""location"":""B"",""direction"":""N""},{""gust"":3,""speed"":2,""location"":""C"",""direction"":""N28E""},{""gust"":6,""speed"":2,""location"":""D"",""direction"":""S76E""}]"
HV,17:22,30.1,32.3,26.8,70.2,1011.1,N7W,2,4,0,0,19.5,3.6,8.91,2026-09-23T09:25:05.527994+00:00,"[{""gust"":11,""speed"":9,""location"":""A"",""direction"":""N53W""},{""gust"":5,""speed"":4,""location"":""B"",""direction"":""N56W""},{""gust"":6,""speed"":4,""location"":""C"",""direction"":""N73W""},{""gust"":5,""speed"":4,""location"":""D"",""direction"":""S60E""}]"
HV,17:27,29.8,32.3,26.8,72.3,1011.1,N82W,5,7,0,0,19.5,3.8,8.91,2026-09-23T09:30:03.546853+00:00,"[{""gust"":6,""speed"":5,""location"":""A"",""direction"":""S75W""},{""gust"":5,""speed"":3,""location"":""B"",""direction"":""S34W""},{""gust"":6,""speed"":5,""location"":""C"",""direction"":""S86W""},{""gust"":7,""speed"":5,""location"":""D"",""direction"":""S54E""}]"
ST,17:27,28.8,31.4,25.8,78.7,1011.5,S71E,10,15,0,6.2,9.4,3,8.31,2026-09-23T09:30:03.546853+00:00,"[{""gust"":10,""speed"":8,""location"":""A"",""direction"":""N56E""},{""gust"":8,""speed"":6,""location"":""B"",""direction"":""N59E""},{""gust"":8,""speed"":6,""location"":""C"",""direction"":""N67E""},{""gust"":4,""speed"":2,""location"":""D"",""direction"":""N52E""}]"
HV,17:32,29.7,32.3,26.8,72.7,1011.1,N52W,6,8,0,0,19.5,3.8,8.91,2026-09-23T09:35:06.588653+00:00,"[{""gust"":5,""speed"":3,""location"":""A"",""direction"":""S64W""},{""gust"":6,""speed"":4,""location"":""B"",""direction"":""N11W""},{""gust"":6,""speed"":6,""location"":""C"",""direction"":""W""},{""gust"":2,""speed"":2,""location"":""D"",""direction"":""S9E""}]"
ST,17:32,28.7,31.4,25.8,79.2,1011.5,N78E,7,12,0,6.2,9.4,3,8.31,2026-09-23T09:35:06.588653+00:00,"[{""gust"":12,""speed"":10,""location"":""A"",""direction"":""N52E""},{""gust"":6,""speed"":4,""location"":""B"",""direction"":""N""},{""gust"":6,""speed"":5,""location"":""C"",""direction"":""S66E""},{""gust"":10,""speed"":8,""location"":""D"",""direction"":""N33E""}]"
HV,17:37,29.5,32.3,26.8,74.3,1011.3,N58W,3,5,0,0,19.5,3.8,8.91,2026-09-23T09:40:03.542403+00:00,"[{""gust"":5,""speed"":4,""location"":""A"",""direction"":""S18E""},{""gust"":3,""speed"":3,""location"":""B"",""direction"":""S62W""},{""gust"":6,""speed"":5,""location"":""C"",""direction"":""N80W""},{""gust"":3,""speed"":3,""location"":""D"",""direction"":""N82E""}]"
ST,17:37,28.6,31.4,25.8,80.1,1011.7,N81E,10,18,0,6.2,9.4,3,8.31,2026-09-23T09:40:03.542403+00:00,"[{""gust"":12,""speed"":9,""location"":""A"",""direction"":""N63E""},{""gust"":7,""speed"":6,""location"":""B"",""direction"":""N48E""},{""gust"":7,""speed"":5,""location"":""C"",""direction"":""N28E""},{""gust"":10,""speed"":7,""location"":""D"",""direction"":""N58E""}]"
HV,17:42,29.3,32.3,26.8,74.8,1011.3,S62W,4,6,0,0,19.5,3.8,8.91,2026-09-23T09:45:04.218031+00:00,"[{""gust"":7,""speed"":5,""location"":""A"",""direction"":""S17W""},{""gust"":3,""speed"":3,""location"":""B"",""direction"":""S72W""},{""gust"":3,""speed"":2,""location"":""C"",""direction"":""N44W""},{""gust"":3,""speed"":2,""location"":""D"",""direction"":""S48E""}]"
ST,17:41,28.6,31.4,25.8,80.7,1011.7,N68E,5,8,0,6.2,9.3,3,8.31,2026-09-23T09:45:04.218031+00:00,"[{""gust"":11,""speed"":7,""location"":""A"",""direction"":""N60E""},{""gust"":4,""speed"":2,""location"":""B"",""direction"":""S78W""},{""gust"":4,""speed"":3,""location"":""C"",""direction"":""N64E""},{""gust"":7,""speed"":6,""location"":""D"",""direction"":""N69E""}]"
ST,17:46,28.4,31.4,25.8,81.6,1011.7,N86E,8,15,0,6.2,9.3,3,8.31,2026-09-23T09:50:05.778316+00:00,"[{""gust"":3,""speed"":1,""location"":""A"",""direction"":""S78E""},{""gust"":4,""speed"":3,""location"":""B"",""direction"":""N88W""},{""gust"":3,""speed"":3,""location"":""C"",""direction"":""N58W""},{""gust"":7,""speed"":6,""location"":""D"",""direction"":""N74E""}]"
HV,17:46,29.3,32.3,26.8,74.6,1011.4,N52W,2,4,0,0,19.6,3.8,8.91,2026-09-23T09:50:05.778316+00:00,"[{""gust"":2,""speed"":1,""location"":""A"",""direction"":""S59W""},{""gust"":3,""speed"":2,""location"":""B"",""direction"":""N27W""},{""gust"":5,""speed"":3,""location"":""C"",""direction"":""S83W""},{""gust"":4,""speed"":3,""location"":""D"",""direction"":""S68E""}]"
ST,17:53,28.4,31.4,25.8,81.8,1011.9,N75E,4,8,0,6.2,9.3,3.3,8.31,2026-09-23T09:55:07.100765+00:00,"[{""gust"":6,""speed"":5,""location"":""A"",""direction"":""N50E""},{""gust"":3,""speed"":3,""location"":""B"",""direction"":""N83W""},{""gust"":4,""speed"":3,""location"":""C"",""direction"":""S45W""},{""gust"":10,""speed"":7,""location"":""D"",""direction"":""S65E""}]"
HV,17:53,29,32.3,26.8,75.8,1011.3,S74W,5,6,0,0,19.6,3.8,8.91,2026-09-23T09:55:07.100765+00:00,"[{""gust"":10,""speed"":8,""location"":""A"",""direction"":""S13E""},{""gust"":3,""speed"":3,""location"":""B"",""direction"":""S73W""},{""gust"":4,""speed"":4,""location"":""C"",""direction"":""N76W""},{""gust"":4,""speed"":3,""location"":""D"",""direction"":""N11E""}]"
HV,17:57,28.8,32.3,26.8,76.1,1011.4,S65W,5,7,0,0,19.6,3.8,8.91,2026-09-23T10:00:31.000677+00:00,"[{""gust"":8,""speed"":6,""location"":""A"",""direction"":""S30E""},{""gust"":1,""speed"":1,""location"":""B"",""direction"":""S30W""},{""gust"":7,""speed"":6,""location"":""C"",""direction"":""N88W""},{""gust"":2,""speed"":2,""location"":""D"",""direction"":""N45E""}]"
ST,17:57,28.3,31.4,25.8,81.9,1011.9,S77E,5,10,0,6.2,9.3,3.3,8.31,2026-09-23T10:00:31.000677+00:00,"[{""gust"":10,""speed"":8,""location"":""A"",""direction"":""S82E""},{""gust"":3,""speed"":3,""location"":""B"",""direction"":""N83E""},{""gust"":8,""speed"":7,""location"":""C"",""direction"":""N44E""},{""gust"":5,""speed"":3,""location"":""D"",""direction"":""E""}]"
HV,18:02,28.9,32.3,26.8,74.8,1011.4,S86W,4,6,0,0,19.6,3.8,8.91,2026-09-23T10:05:05.233231+00:00,"[{""gust"":7,""speed"":6,""location"":""A"",""direction"":""N84W""},{""gust"":6,""speed"":4,""location"":""B"",""direction"":""N13W""},{""gust"":4,""speed"":4,""location"":""C"",""direction"":""N65W""},{""gust"":6,""speed"":4,""location"":""D"",""direction"":""N20E""}]"
ST,18:01,28.2,31.4,25.8,81.2,1011.9,N89E,6,8,0,6.2,9.3,3.3,8.31,2026-09-23T10:05:05.233231+00:00,"[{""gust"":11,""speed"":10,""location"":""A"",""direction"":""N60E""},{""gust"":10,""speed"":7,""location"":""B"",""direction"":""N17E""},{""gust"":7,""speed"":6,""location"":""C"",""direction"":""N84E""},{""gust"":7,""speed"":6,""location"":""D"",""direction"":""N52E""}]"
